"seed","glist_n","FPR.orig","FPR.sqr","FPR.abs","FPR.nsig","FPR.nsig.fdr","coexp","coexp_pos_adj","coexp_neg_adj"
612963,110,0.041,0.083,0.084,0.082,0.08,0.0207357293894009,0.245668494294611,-0.22493276490521
612963,115,0.038,0.089,0.089,0.081,0.077,0.0201493393256426,0.245016625988611,-0.224867286662968
612963,120,0.047,0.09,0.089,0.081,0.078,0.0201919205064115,0.242867495449129,-0.222675574942717
612963,125,0.042,0.089,0.09,0.085,0.082,0.0197592965811213,0.24474091926556,-0.224981622684438
612963,130,0.034,0.089,0.089,0.084,0.077,0.0200309915792629,0.243343774486388,-0.223312782907125
612963,135,0.035,0.089,0.088,0.089,0.077,0.0214887316435882,0.239867316880258,-0.21837858523667
612963,140,0.038,0.091,0.09,0.088,0.074,0.0228438902583495,0.239968328591409,-0.217124438333059
612963,145,0.039,0.09,0.09,0.087,0.08,0.0226859212168277,0.242531047744828,-0.219845126528
612963,150,0.037,0.09,0.09,0.087,0.08,0.0206531380063955,0.241683905298433,-0.221030767292037
997058,5,0.052,0.068,0.064,0.043,0.054,0.0455752196782595,0.236983812421426,-0.191408592743166
997058,10,0.055,0.065,0.068,0.052,0.055,0.0407607158970392,0.22032498471902,-0.179564268821981
997058,15,0.042,0.074,0.076,0.06,0.063,0.0137456734249394,0.217969437310266,-0.204223763885326
997058,20,0.051,0.069,0.068,0.06,0.063,0.0616174535549071,0.237633240362495,-0.176015786807587
997058,25,0.047,0.076,0.074,0.068,0.076,0.0500998538070884,0.247999323891065,-0.197899470083976
997058,30,0.049,0.087,0.086,0.076,0.078,0.0540922743056525,0.241285358558456,-0.187193084252803
997058,35,0.047,0.09,0.087,0.076,0.076,0.0248650763461616,0.227432102110012,-0.20256702576385
997058,40,0.048,0.087,0.082,0.075,0.073,0.0345128834414547,0.238197971049036,-0.203685087607581
997058,45,0.045,0.085,0.082,0.069,0.072,0.0395941929901008,0.233666404251112,-0.194072211261011
997058,50,0.043,0.086,0.081,0.078,0.078,0.0346300090092218,0.235513808992014,-0.200883799982792
997058,55,0.049,0.088,0.087,0.079,0.087,0.0342972599580717,0.238249528312366,-0.203952268354294
997058,60,0.047,0.09,0.091,0.083,0.079,0.0316939119613047,0.245069441789508,-0.213375529828203
997058,65,0.053,0.09,0.091,0.085,0.077,0.0339603208569283,0.25207765540006,-0.218117334543132
997058,70,0.05,0.092,0.091,0.084,0.081,0.0282706318444941,0.252449732283245,-0.224179100438751
997058,75,0.049,0.091,0.089,0.084,0.084,0.0266348514156396,0.255417253886823,-0.228782402471184
997058,80,0.052,0.092,0.09,0.083,0.084,0.023153345224552,0.250418485610151,-0.227265140385599
997058,85,0.05,0.09,0.087,0.083,0.085,0.0243027954841489,0.251376861364318,-0.227074065880169
997058,90,0.05,0.093,0.093,0.083,0.08,0.0228104099623034,0.250700450309666,-0.227890040347362
997058,95,0.044,0.094,0.089,0.084,0.082,0.022705513666758,0.249225272108657,-0.226519758441899
997058,100,0.047,0.093,0.087,0.083,0.082,0.0247054767700141,0.254111417143828,-0.229405940373814
997058,105,0.043,0.092,0.086,0.084,0.08,0.0252649831485323,0.253503254571647,-0.228238271423115
997058,110,0.049,0.092,0.088,0.082,0.084,0.0262049367115239,0.251262205047565,-0.225057268336041
997058,115,0.05,0.091,0.091,0.086,0.084,0.0253419881365961,0.251428831827492,-0.226086843690896
997058,120,0.046,0.091,0.09,0.086,0.087,0.0260255405840265,0.25223045937371,-0.226204918789683
997058,125,0.044,0.092,0.09,0.087,0.086,0.0259204558797201,0.255674719121343,-0.229754263241623
997058,130,0.047,0.093,0.09,0.084,0.085,0.0277413669173378,0.25807095251342,-0.230329585596082
997058,135,0.05,0.091,0.091,0.085,0.084,0.0283351692105433,0.255486466315135,-0.227151297104592
997058,140,0.045,0.092,0.092,0.084,0.084,0.0278004958677187,0.254828170388092,-0.227027674520373
997058,145,0.042,0.091,0.092,0.084,0.081,0.0281412509419982,0.254349186635299,-0.2262079356933
997058,150,0.043,0.092,0.092,0.086,0.081,0.0294879072187748,0.256029105810438,-0.226541198591663
940806,5,0.072,0.087,0.084,0.05,0.059,0.0402728635534097,0.264591546041358,-0.224318682487948
940806,10,0.06,0.068,0.065,0.046,0.052,0.0204628377786157,0.20248970557308,-0.182026867794465
940806,15,0.058,0.055,0.056,0.045,0.06,-0.0313456294804558,0.196461124971263,-0.227806754451719
940806,20,0.037,0.065,0.063,0.048,0.061,-0.0188435924462207,0.203032510447544,-0.221876102893764
940806,25,0.039,0.065,0.066,0.055,0.059,-0.00782684513994518,0.231441186437977,-0.239268031577922
940806,30,0.031,0.069,0.07,0.064,0.064,-0.0105718845575097,0.226201184365582,-0.236773068923092
940806,35,0.028,0.07,0.072,0.066,0.057,-0.00296160321142822,0.23020996755463,-0.233171570766058
940806,40,0.045,0.068,0.071,0.064,0.058,-0.00102150156407197,0.232741506905378,-0.23376300846945
940806,45,0.043,0.07,0.07,0.065,0.063,0.00307036592421217,0.234507009054482,-0.231436643130269
940806,50,0.052,0.072,0.071,0.066,0.068,0.0148978367256493,0.233605167174894,-0.218707330449244
940806,55,0.059,0.075,0.072,0.069,0.068,0.020337219297016,0.242056574673483,-0.221719355376467
940806,60,0.048,0.074,0.075,0.069,0.067,0.0199443019466177,0.243919061514728,-0.22397475956811
940806,65,0.038,0.075,0.074,0.071,0.069,0.013265802925756,0.239049329208931,-0.225783526283175
940806,70,0.043,0.074,0.073,0.071,0.065,0.0180049349384917,0.239412762986149,-0.221407828047657
940806,75,0.044,0.077,0.077,0.069,0.073,0.0158584095388161,0.246858035987571,-0.230999626448755
940806,80,0.043,0.078,0.076,0.071,0.073,0.0140200833014319,0.249864915013883,-0.235844831712451
940806,85,0.039,0.081,0.078,0.075,0.078,0.0139197247163564,0.245932647474572,-0.232012922758216
940806,90,0.046,0.08,0.076,0.078,0.079,0.0185534764258782,0.254008222774755,-0.235454746348877
940806,95,0.044,0.081,0.079,0.076,0.076,0.0158651794261487,0.247123002379362,-0.231257822953213
940806,100,0.044,0.084,0.08,0.077,0.077,0.0185650379072224,0.24245665146104,-0.223891613553818
940806,105,0.048,0.081,0.081,0.078,0.077,0.0197489281110911,0.247029072748051,-0.22728014463696
940806,110,0.054,0.08,0.077,0.076,0.074,0.0181730084204216,0.243077727280984,-0.224904718860562
940806,115,0.057,0.081,0.078,0.077,0.075,0.0204727374780068,0.244910495839413,-0.224437758361406
940806,120,0.053,0.082,0.082,0.079,0.076,0.0193885618903212,0.245609392099199,-0.226220830208878
940806,125,0.049,0.084,0.084,0.079,0.078,0.0202007980369451,0.246966176395397,-0.226765378358452
940806,130,0.05,0.084,0.081,0.079,0.078,0.0196673765115488,0.247491376340724,-0.227823999829175
940806,135,0.047,0.081,0.08,0.078,0.08,0.0173049927562061,0.248146151706143,-0.230841158949937
940806,140,0.05,0.082,0.079,0.076,0.078,0.0186693542780511,0.250233141278769,-0.231563787000718
940806,145,0.049,0.082,0.081,0.075,0.079,0.0194995922819591,0.249230017792397,-0.229730425510438
940806,150,0.049,0.083,0.08,0.076,0.081,0.0215211702393994,0.250181456075859,-0.228660285836459
356992,5,0.071,0.09,0.09,0.056,0.065,-0.128041654005049,0.289761184177076,-0.417802838182125
356992,10,0.051,0.082,0.088,0.059,0.076,-0.0313729231912355,0.24177389565462,-0.273146818845855
356992,15,0.045,0.093,0.089,0.07,0.083,-0.00518707429797721,0.239376808950158,-0.244563883248135
356992,20,0.041,0.095,0.094,0.072,0.079,-0.0140190383399378,0.239041882320356,-0.253060920660294
356992,25,0.036,0.091,0.091,0.075,0.083,-0.00516483435541883,0.232208173937834,-0.237373008293253
356992,30,0.032,0.098,0.09,0.078,0.085,-0.00737458895222746,0.22462283832036,-0.231997427272587
356992,35,0.053,0.096,0.098,0.08,0.091,-0.00494008056278048,0.238699865943573,-0.243639946506354
356992,40,0.064,0.096,0.095,0.086,0.088,0.0124352338201046,0.240650837912385,-0.228215604092281
356992,45,0.061,0.091,0.092,0.081,0.082,0.0146959600199974,0.24658930886192,-0.231893348841923
356992,50,0.066,0.093,0.094,0.086,0.082,0.0374968448004566,0.261829234403644,-0.224332389603187
356992,55,0.061,0.094,0.094,0.089,0.08,0.0391954094282789,0.26162478690183,-0.222429377473551
356992,60,0.061,0.091,0.091,0.086,0.081,0.0322617398676187,0.254527598144963,-0.222265858277344
356992,65,0.063,0.092,0.089,0.087,0.085,0.0391104616025845,0.259761117013766,-0.220650655411181
356992,70,0.068,0.094,0.092,0.089,0.085,0.0356351559955393,0.255338560686808,-0.219703404691269
356992,75,0.068,0.094,0.091,0.09,0.085,0.0314445980605752,0.254396568288531,-0.222951970227956
356992,80,0.06,0.092,0.09,0.09,0.086,0.0257979994414662,0.252567265308775,-0.226769265867309
356992,85,0.063,0.093,0.092,0.092,0.084,0.0327338444599726,0.257635916721126,-0.224902072261153
356992,90,0.064,0.094,0.094,0.093,0.086,0.0352855911832443,0.256768611162991,-0.221483019979746
356992,95,0.062,0.094,0.093,0.092,0.088,0.0303693157465722,0.257190475614478,-0.226821159867906
356992,100,0.057,0.094,0.093,0.091,0.086,0.0295494888222518,0.253676022226242,-0.224126533403991
356992,105,0.047,0.094,0.093,0.093,0.087,0.0244775839412758,0.25488066463432,-0.230403080693044
356992,110,0.05,0.092,0.093,0.093,0.084,0.0186613450210652,0.251526679348312,-0.232865334327247
356992,115,0.053,0.093,0.093,0.093,0.085,0.0173475822986152,0.245207773613187,-0.227860191314572
356992,120,0.054,0.093,0.093,0.094,0.083,0.0172045956102819,0.244885706419787,-0.227681110809505
356992,125,0.054,0.093,0.092,0.094,0.085,0.0190504157468989,0.244098088914307,-0.225047673167408
356992,130,0.049,0.094,0.091,0.093,0.084,0.0198450990375814,0.243502792397935,-0.223657693360353
356992,135,0.054,0.092,0.091,0.092,0.085,0.0222539651148589,0.244289545452129,-0.22203558033727
356992,140,0.047,0.092,0.091,0.093,0.084,0.0192739067541013,0.246941971539437,-0.227668064785336
356992,145,0.047,0.092,0.092,0.096,0.083,0.0193391423180742,0.245090847700736,-0.225751705382662
356992,150,0.042,0.09,0.089,0.095,0.082,0.0187672164553428,0.243856779288914,-0.225089562833571
864228,5,0.061,0.067,0.069,0.043,0.048,-0.0784271611074609,0.222974217288621,-0.301401378396082
864228,10,0.06,0.071,0.07,0.051,0.057,-0.0470245264719909,0.25797964262211,-0.305004169094101
864228,15,0.059,0.076,0.073,0.061,0.061,-0.00313204430543721,0.247809267864194,-0.250941312169632
864228,20,0.061,0.074,0.074,0.06,0.06,0.00533921229096456,0.233157038174186,-0.227817825883222
864228,25,0.058,0.074,0.078,0.065,0.063,0.0105718379613739,0.23698186314425,-0.226410025182876
864228,30,0.049,0.074,0.075,0.068,0.06,0.0136931381951662,0.23880668908142,-0.225113550886254
864228,35,0.059,0.074,0.075,0.067,0.063,0.0281624594980528,0.260436292992354,-0.232273833494301
864228,40,0.059,0.073,0.074,0.067,0.062,0.0163260736377064,0.261402652235399,-0.245076578597692
864228,45,0.058,0.074,0.078,0.068,0.068,0.0199107931419847,0.268326252471945,-0.24841545932996
864228,50,0.051,0.074,0.079,0.068,0.068,0.0132787581718917,0.265866596235434,-0.252587838063542
864228,55,0.055,0.076,0.077,0.07,0.068,0.0170911281880341,0.26880067584604,-0.251709547658006
864228,60,0.054,0.074,0.072,0.073,0.064,0.014690942516771,0.264259016957758,-0.249568074440987
864228,65,0.051,0.072,0.073,0.076,0.064,0.0106763007374609,0.26130729265711,-0.250630991919649
864228,70,0.059,0.073,0.073,0.076,0.067,0.0109063808867438,0.25534705739675,-0.244440676510006
864228,75,0.057,0.074,0.075,0.078,0.071,0.0137328330105721,0.255829646319948,-0.242096813309376
864228,80,0.053,0.075,0.075,0.076,0.072,0.0175252235926678,0.256063075753204,-0.238537852160536
864228,85,0.055,0.08,0.08,0.079,0.071,0.0192403962059006,0.258853582494885,-0.239613186288984
864228,90,0.052,0.081,0.083,0.08,0.075,0.020710437335467,0.257598407064845,-0.236887969729378
864228,95,0.05,0.082,0.082,0.081,0.077,0.0248966353972105,0.265697018959566,-0.240800383562355
864228,100,0.047,0.085,0.085,0.082,0.074,0.0235635462463891,0.258479632781229,-0.23491608653484
864228,105,0.05,0.086,0.084,0.082,0.077,0.023306304590707,0.255670542188884,-0.232364237598177
864228,110,0.051,0.086,0.084,0.081,0.08,0.0246107304988907,0.259550247660461,-0.23493951716157
864228,115,0.05,0.086,0.087,0.083,0.077,0.0227600516841188,0.260126386821206,-0.237366335137088
864228,120,0.05,0.086,0.086,0.084,0.075,0.020015472100523,0.253877310096885,-0.233861837996362
864228,125,0.051,0.085,0.085,0.08,0.071,0.0212318260947522,0.25173699763326,-0.230505171538508
864228,130,0.05,0.086,0.085,0.081,0.072,0.0218578001345753,0.253816437735267,-0.231958637600692
864228,135,0.048,0.083,0.083,0.081,0.073,0.0226133249709377,0.256105223304824,-0.233491898333886
864228,140,0.052,0.085,0.085,0.083,0.077,0.0230286128658359,0.255818499637304,-0.232789886771468
864228,145,0.045,0.087,0.084,0.085,0.077,0.0194461454014095,0.253009165142362,-0.233563019740952
864228,150,0.05,0.088,0.085,0.086,0.08,0.0186917192595973,0.253062401918075,-0.234370682658478
812065,5,0.065,0.073,0.075,0.047,0.037,-0.0540212141476541,0.174628623027382,-0.228649837175036
812065,10,0.076,0.082,0.085,0.061,0.064,-0.0395563571859007,0.203081621977505,-0.242637979163405
812065,15,0.076,0.089,0.092,0.068,0.064,-0.00463434353284632,0.209677924488483,-0.214312268021329
812065,20,0.074,0.099,0.099,0.08,0.075,-0.00308409566742256,0.191262588574927,-0.194346684242349
812065,25,0.066,0.093,0.096,0.084,0.074,-0.00847453426290194,0.214925019105123,-0.223399553368025
812065,30,0.045,0.088,0.093,0.077,0.069,0.00071347856902882,0.217699676993837,-0.216986198424809
812065,35,0.037,0.09,0.091,0.081,0.071,0.000309479591834172,0.230532674535639,-0.230223194943805
812065,40,0.056,0.093,0.09,0.086,0.08,0.0119605387579311,0.244111154879226,-0.232150616121295
812065,45,0.05,0.092,0.092,0.086,0.081,0.00905800559197715,0.236450982622599,-0.227392977030622
812065,50,0.045,0.091,0.091,0.082,0.078,0.0175525792200116,0.236575153261267,-0.219022574041255
812065,55,0.05,0.095,0.092,0.084,0.078,0.0191206786157807,0.239465647960539,-0.220344969344758
812065,60,0.041,0.09,0.09,0.088,0.078,0.015883502027313,0.235070796727284,-0.219187294699971
812065,65,0.047,0.095,0.092,0.09,0.081,0.0154232040363144,0.239856213410536,-0.224433009374222
812065,70,0.039,0.093,0.093,0.09,0.078,0.0205516899084553,0.242567942698175,-0.22201625278972
812065,75,0.048,0.093,0.094,0.09,0.077,0.0253795951609589,0.24536455492697,-0.219984959766011
812065,80,0.05,0.093,0.094,0.088,0.077,0.0313249845761009,0.242818752849304,-0.211493768273203
812065,85,0.05,0.094,0.092,0.091,0.076,0.0327603732372328,0.248944426583554,-0.216184053346321
812065,90,0.047,0.093,0.093,0.09,0.076,0.0274392476887681,0.24298969778969,-0.215550450100922
812065,95,0.049,0.095,0.094,0.092,0.078,0.0309160919576356,0.243595574273934,-0.212679482316298
812065,100,0.044,0.095,0.092,0.09,0.078,0.0282252026895597,0.241388899499826,-0.213163696810266
812065,105,0.045,0.094,0.093,0.09,0.077,0.0303596702455807,0.239248749839603,-0.208889079594022
812065,110,0.043,0.094,0.094,0.09,0.074,0.0258198380189678,0.237174982822449,-0.211355144803481
812065,115,0.042,0.095,0.089,0.093,0.07,0.022590610444329,0.234985298503823,-0.212394688059494
812065,120,0.043,0.093,0.093,0.092,0.07,0.0262966817768476,0.239455904642018,-0.213159222865171
812065,125,0.042,0.094,0.091,0.09,0.071,0.0223035756727511,0.24199804310745,-0.219694467434699
812065,130,0.041,0.092,0.092,0.091,0.073,0.0213541983284051,0.238785899063251,-0.217431700734846
812065,135,0.043,0.093,0.091,0.091,0.073,0.0236230204421253,0.236245246189778,-0.212622225747653
812065,140,0.04,0.094,0.091,0.091,0.073,0.0230828294004176,0.23909571130763,-0.216012881907212
812065,145,0.043,0.096,0.091,0.092,0.075,0.0232032940234537,0.238529845989784,-0.21532655196633
812065,150,0.049,0.095,0.091,0.091,0.079,0.0239900492322358,0.239468260962748,-0.215478211730512
715890,5,0.058,0.098,0.098,0.037,0.045,0.11363421183256,0.200380893504202,-0.0867466816716412
715890,10,0.06,0.089,0.09,0.066,0.068,0.00784862302274835,0.242116526549586,-0.234267903526838
715890,15,0.061,0.088,0.085,0.071,0.072,0.00166940783865501,0.260825175849886,-0.259155768011231
715890,20,0.056,0.086,0.087,0.078,0.083,0.00525889309472393,0.253554502489996,-0.248295609395272
715890,25,0.051,0.091,0.088,0.08,0.079,0.0192451000810346,0.262012061669125,-0.24276696158809
715890,30,0.058,0.092,0.086,0.08,0.078,0.0439629606555472,0.263011462178576,-0.219048501523029
715890,35,0.062,0.094,0.088,0.081,0.08,0.0388441623462545,0.254131062460013,-0.215286900113759
715890,40,0.063,0.09,0.089,0.079,0.079,0.0564838854806545,0.258412585006174,-0.20192869952552
715890,45,0.056,0.09,0.09,0.079,0.079,0.0265501794877792,0.249667691646431,-0.223117512158652
715890,50,0.06,0.091,0.089,0.088,0.075,0.0325600351094482,0.253044558459024,-0.220484523349576
715890,55,0.062,0.091,0.09,0.087,0.079,0.0303896385919611,0.252092225374954,-0.221702586782993
715890,60,0.059,0.094,0.09,0.087,0.079,0.0321039626483487,0.250003461909282,-0.217899499260934
715890,65,0.06,0.094,0.094,0.086,0.077,0.0372803758744279,0.247765551063109,-0.210485175188681
715890,70,0.059,0.092,0.093,0.084,0.076,0.0433985032981853,0.245587823333876,-0.202189320035691
715890,75,0.052,0.093,0.092,0.09,0.076,0.031562347962627,0.245241875341443,-0.213679527378816
715890,80,0.058,0.093,0.09,0.086,0.079,0.0350512627641889,0.245871997004542,-0.210820734240353
715890,85,0.056,0.094,0.091,0.087,0.082,0.0362962125339527,0.245643343292973,-0.20934713075902
715890,90,0.052,0.096,0.091,0.089,0.081,0.0327564710715544,0.24503953564042,-0.212283064568866
715890,95,0.056,0.092,0.09,0.089,0.082,0.0354016415430595,0.243154875688913,-0.207753234145853
715890,100,0.058,0.096,0.09,0.089,0.08,0.0389525584001642,0.243946362687008,-0.204993804286844
715890,105,0.055,0.095,0.092,0.088,0.079,0.0397016544725614,0.246047880348058,-0.206346225875496
715890,110,0.054,0.094,0.089,0.089,0.077,0.0402347598484538,0.245718434007494,-0.20548367415904
715890,115,0.053,0.091,0.09,0.088,0.076,0.0345028612537142,0.244974709577999,-0.210471848324285
715890,120,0.056,0.093,0.089,0.088,0.076,0.0338417974394477,0.245933392841563,-0.212091595402116
715890,125,0.055,0.092,0.09,0.088,0.076,0.0352716552211165,0.24914103244233,-0.213869377221214
715890,130,0.051,0.092,0.09,0.087,0.076,0.0326704663270667,0.245612338085628,-0.212941871758561
715890,135,0.052,0.092,0.09,0.087,0.077,0.03053145713768,0.244695564175188,-0.214164107037508
715890,140,0.049,0.091,0.09,0.088,0.076,0.0304305628152489,0.24152323104523,-0.211092668229981
715890,145,0.05,0.091,0.089,0.088,0.077,0.0293378090587687,0.240681685017609,-0.21134387595884
715890,150,0.047,0.092,0.09,0.088,0.076,0.0266424112757978,0.239574812725495,-0.212932401449697
293477,5,0.059,0.076,0.076,0.047,0.066,-0.133493495964479,0.293667617359194,-0.427161113323673
293477,10,0.064,0.076,0.077,0.066,0.068,-0.0500822443359647,0.30535926412865,-0.355441508464615
293477,15,0.06,0.082,0.078,0.071,0.066,-0.0114502553040162,0.259017838886303,-0.270468094190319
293477,20,0.058,0.082,0.077,0.072,0.063,0.00794370548438158,0.240212346988096,-0.232268641503714
293477,25,0.056,0.089,0.085,0.077,0.075,0.00571691154455777,0.254812498542289,-0.249095586997731
293477,30,0.057,0.091,0.086,0.078,0.077,0.0130113926226976,0.256593262456896,-0.243581869834199
293477,35,0.06,0.086,0.085,0.079,0.08,0.018836150626259,0.247575577844384,-0.228739427218125
293477,40,0.058,0.085,0.085,0.078,0.078,0.0185856657422168,0.249589078816696,-0.231003413074479
293477,45,0.069,0.083,0.08,0.078,0.073,0.0155112689392137,0.252023689154311,-0.236512420215098
293477,50,0.062,0.084,0.085,0.075,0.075,0.01583579072573,0.255195821790029,-0.239360031064299
293477,55,0.063,0.083,0.082,0.074,0.077,0.0165809913116018,0.249841891752536,-0.233260900440934
293477,60,0.066,0.08,0.083,0.075,0.079,0.0172109915379147,0.248239839874067,-0.231028848336152
293477,65,0.059,0.082,0.083,0.078,0.08,0.018595910665859,0.251580574198387,-0.232984663532528
293477,70,0.068,0.083,0.083,0.079,0.078,0.022319488150285,0.2531212870162,-0.230801798865915
293477,75,0.072,0.082,0.084,0.081,0.077,0.024549439357868,0.250394427183247,-0.225844987825379
293477,80,0.064,0.081,0.083,0.079,0.077,0.0214089648657371,0.252672884106565,-0.231263919240828
293477,85,0.063,0.083,0.085,0.082,0.077,0.0268469769363867,0.261074583428929,-0.234227606492542
293477,90,0.053,0.086,0.087,0.083,0.081,0.0228226008474276,0.255061256815819,-0.232238655968391
293477,95,0.059,0.086,0.087,0.082,0.075,0.0259121578034982,0.259378983435361,-0.233466825631863
293477,100,0.057,0.087,0.087,0.079,0.074,0.0257817350199322,0.255253626985515,-0.229471891965582
293477,105,0.055,0.086,0.086,0.079,0.077,0.0254468305716794,0.253463132732417,-0.228016302160738
293477,110,0.054,0.084,0.087,0.082,0.08,0.0257782129472349,0.254712124702326,-0.228933911755091
293477,115,0.061,0.085,0.087,0.082,0.079,0.0227497668502326,0.252448684141199,-0.229698917290967
293477,120,0.058,0.086,0.087,0.082,0.081,0.0229651803920454,0.254878465407597,-0.231913285015552
293477,125,0.053,0.088,0.086,0.082,0.079,0.0222691118826814,0.252803120319962,-0.230534008437281
293477,130,0.048,0.084,0.087,0.085,0.077,0.0206757871639274,0.249753158248608,-0.22907737108468
293477,135,0.051,0.085,0.087,0.085,0.075,0.0202679422109446,0.245741733725767,-0.225473791514823
293477,140,0.054,0.085,0.087,0.083,0.078,0.0209568184874409,0.246473332042584,-0.225516513555143
293477,145,0.055,0.086,0.086,0.082,0.08,0.0214567697211024,0.248298322139559,-0.226841552418457
293477,150,0.055,0.085,0.085,0.08,0.077,0.0219593310291828,0.249808895326385,-0.227849564297202
791739,5,0.05,0.064,0.064,0.033,0.041,0.0549640427732985,0.191896956656601,-0.136932913883303
791739,10,0.058,0.071,0.072,0.057,0.052,-0.0161026912236439,0.199168232965548,-0.215270924189192
791739,15,0.07,0.077,0.076,0.065,0.065,0.00551634845101193,0.235648115862467,-0.230131767411455
791739,20,0.05,0.074,0.071,0.065,0.064,-0.0168438597015118,0.242458189946715,-0.259302049648227
791739,25,0.063,0.074,0.075,0.07,0.07,-0.0110422843818302,0.251560314948523,-0.262602599330354
791739,30,0.074,0.075,0.075,0.07,0.071,0.0125688145947576,0.273781227403347,-0.26121241280859
791739,35,0.059,0.076,0.079,0.071,0.066,-0.000529957766202607,0.262907522358483,-0.263437480124685
791739,40,0.048,0.081,0.082,0.076,0.07,-0.00392927471705661,0.241152224631523,-0.24508149934858
791739,45,0.051,0.081,0.081,0.076,0.07,0.00126647762013404,0.244943475626103,-0.243676998005969
791739,50,0.059,0.082,0.084,0.078,0.075,0.00644787542877693,0.242474091812181,-0.236026216383404
791739,55,0.056,0.08,0.084,0.072,0.071,0.00664456587096581,0.24603471903025,-0.239390153159284
791739,60,0.057,0.077,0.081,0.071,0.07,0.00883874524495078,0.23918165778915,-0.2303429125442
791739,65,0.058,0.081,0.082,0.074,0.074,0.00998335925904185,0.242258997088509,-0.232275637829467
791739,70,0.061,0.083,0.082,0.074,0.075,0.0117544278168932,0.243068765172824,-0.23131433735593
791739,75,0.062,0.084,0.084,0.08,0.08,0.013873291965383,0.25076086457954,-0.236887572614157
791739,80,0.057,0.085,0.085,0.081,0.081,0.0145137448145374,0.248598739989125,-0.234084995174588
791739,85,0.056,0.084,0.082,0.08,0.079,0.0140224415568982,0.248495037683053,-0.234472596126155
791739,90,0.056,0.085,0.085,0.082,0.08,0.0153552517934512,0.247442731915819,-0.232087480122368
791739,95,0.054,0.087,0.085,0.083,0.084,0.0124178210490861,0.245002028103784,-0.232584207054698
791739,100,0.048,0.084,0.081,0.083,0.083,0.0141202006451223,0.238951558825611,-0.224831358180489
791739,105,0.046,0.087,0.081,0.086,0.082,0.0122003753355561,0.236612610737933,-0.224412235402377
791739,110,0.043,0.086,0.081,0.085,0.083,0.0147376899979355,0.233916757026226,-0.219179067028291
791739,115,0.041,0.087,0.08,0.085,0.082,0.0170315640356802,0.233181203923046,-0.216149639887366
791739,120,0.041,0.086,0.082,0.081,0.082,0.0164715222754932,0.236819273803023,-0.22034775152753
791739,125,0.041,0.087,0.082,0.087,0.084,0.017728283575024,0.240239781805321,-0.222511498230297
791739,130,0.043,0.086,0.082,0.083,0.082,0.0175762991099429,0.240167567034163,-0.22259126792422
791739,135,0.043,0.086,0.082,0.082,0.086,0.0195280305659988,0.241047847928635,-0.221519817362637
791739,140,0.042,0.087,0.082,0.084,0.085,0.0205191303402749,0.241891308717696,-0.221372178377422
791739,145,0.043,0.083,0.083,0.085,0.089,0.0232027150822715,0.241844705122785,-0.218641990040513
791739,150,0.04,0.088,0.085,0.085,0.091,0.0199741751905364,0.244108383403736,-0.2241342082132
940204,5,0.051,0.08,0.082,0.032,0.037,0.00186916662699945,0.185343989920907,-0.183474823293907
940204,10,0.08,0.082,0.083,0.045,0.034,0.132763105904564,0.22749619047006,-0.0947330845654959
940204,15,0.061,0.091,0.087,0.064,0.07,0.0449736235576029,0.207867756767225,-0.162894133209622
940204,20,0.058,0.098,0.091,0.073,0.072,0.0269348088287309,0.194687862556984,-0.167753053728253
940204,25,0.055,0.1,0.098,0.079,0.072,0.031132057867733,0.20562013958125,-0.174488081713517
940204,30,0.053,0.096,0.094,0.078,0.075,0.0458734992849972,0.221064275909082,-0.175190776624085
940204,35,0.054,0.09,0.093,0.082,0.071,0.0471695175179879,0.228980640905212,-0.181811123387224
940204,40,0.058,0.092,0.092,0.086,0.074,0.0566536401865784,0.242584478517222,-0.185930838330643
940204,45,0.06,0.091,0.092,0.085,0.072,0.0577487086951039,0.237137214354418,-0.179388505659314
940204,50,0.056,0.092,0.092,0.087,0.075,0.0544737962359183,0.237989453730933,-0.183515657495014
940204,55,0.059,0.098,0.093,0.091,0.083,0.0598212971354892,0.248543331017061,-0.188722033881572
940204,60,0.055,0.096,0.095,0.09,0.081,0.0549278723485245,0.246301298044335,-0.19137342569581
940204,65,0.057,0.096,0.096,0.091,0.08,0.0447805948754244,0.235270911987813,-0.190490317112388
940204,70,0.055,0.095,0.093,0.088,0.08,0.0383719990728523,0.235645297145264,-0.197273298072411
940204,75,0.057,0.091,0.092,0.09,0.085,0.0371440486943914,0.243273725755383,-0.206129677060992
940204,80,0.052,0.092,0.093,0.09,0.083,0.034506973562238,0.237345005679669,-0.202838032117431
940204,85,0.056,0.091,0.089,0.088,0.083,0.0255959608160983,0.239021141783356,-0.213425180967258
940204,90,0.058,0.091,0.088,0.087,0.087,0.025683809711304,0.24257371717137,-0.216889907460066
940204,95,0.056,0.092,0.092,0.088,0.08,0.0249118076455427,0.243311991838753,-0.21840018419321
940204,100,0.056,0.092,0.091,0.09,0.079,0.0286216343758863,0.248896255189038,-0.220274620813152
940204,105,0.055,0.09,0.089,0.09,0.078,0.0304141058330489,0.252635195081161,-0.222221089248112
940204,110,0.053,0.092,0.089,0.089,0.081,0.0324712999687404,0.254976089834057,-0.222504789865316
940204,115,0.053,0.091,0.09,0.089,0.079,0.0326350054478317,0.252415352472284,-0.219780347024452
