"geneSet","pvals.mean","pvals.median","pvals.meanabs","pvals.meansqr","pvals.maxmean","pvals.sig_n","pvals.ks_orig","pvals.ks_weighted","sim_brain"
"SYNGO:presynprocess",0,0,0.00879824035192961,0.00919816036792642,0.0001999600079984,0.0729854029194161,0.000804181745074387,0.000253100480890914,4
"SYNGO:transport",0.424515096980604,0.394921015796841,0.997400519896021,0.992801439712058,0.994801039792042,0.896620675864827,0.0287710645293876,0.341705913134485,4
"GO:0007268",0,0.0107978404319136,0.727654469106179,0.374125174965007,0.27874425114977,0.321535692861428,0.000399680255795364,0.000315656565656566,5
"GO:0007416",0.0023995200959808,0.0523895220955809,0.489302139572086,0.425914817036593,0.489302139572086,0.648470305938812,0.0078462142016477,0.00874243443174176,5
"GO:0008021",0,0,0.0227954409118176,0.00919816036792642,0.0395920815836833,0.0133973205358928,0.000404694455685957,0.000335457900033546,5
"GO:0014069",0.000799840031993601,0.010997800439912,0.723855228954209,0.625474905018996,0.326334733053389,0.320735852829434,0.0118530225207428,0.00218886804252658,5
"GO:0016079",0.13877224555089,0.677064587082583,0.417716456708658,0.130173965206959,0.423915216956609,0.0911817636472705,0.597345132743363,0.181260647359455,5
"GO:0030285",0.0011997600479904,0.0245950809838032,0.0703859228154369,0.0421915616876625,0.0445910817836433,0.0449910017996401,0.0482841181165203,0.00248933143669986,5
"GO:0030672",0,0,0.00839832033593281,0.00879824035192961,0.0123975204959008,0.00739852029594081,0.00040453074433657,0.000339443312966735,5
"GO:0042734",0.0013997200559888,0.10497900419916,0.962807438512298,0.856628674265147,0.831833633273345,0.396720655868826,0.000799360511590727,0.00164744645799012,5
"GO:0045211",0.0123975204959008,0.0211957608478304,0.430113977204559,0.604679064187163,0.298340331933613,0.999800039992002,0.0347826086956522,0.00836820083682008,5
"GO:0048488",0.0639872025594881,0.018996200759848,0.218356328734253,0.282143571285743,0.190161967606479,0.344331133773245,0.123148869836321,0.0822206605762474,5
"GO:0048786",0,0.00479904019196161,0.180563887222555,0.0463907218556289,0.0369926014797041,0.185362927414517,0.00670347003154574,0.000665557404326123,5
"GO:0048787",0,0.000999800039992002,0.0865826834633073,0.0193961207758448,0.0657868426314737,0.119176164767047,0.00237529691211401,0.000342465753424658,5
"GO:0050804",0.0157968406318736,0.0507898420315937,0.499300139972006,0.412117576484703,0.472705458908218,0.474505098980204,0.0712855426511814,0.0837801608579088,5
"GO:0050808",0,0.0011997600479904,0.487702459508098,0.505698860227954,0.106978604279144,0.684063187362527,0.00162403572878603,0.000303398058252427,5
"GO:0051963",0.21375724855029,0.245750849830034,0.77124575084983,0.809638072385523,0.768046390721856,0.999800039992002,0.158522050059595,0.725936296814841,5
"GO:0060078",0.292741451709658,0.877224555088982,0.861627674465107,0.835832833433313,0.343531293741252,0.999800039992002,0.475898692810457,0.195266272189349,5
"GO:0098839",0.000399920015996801,0.0593881223755249,0.159568086382723,0.107178564287143,0.0197960407918416,0.0605878824235153,0.0225170888620828,0.000666222518321119,5
"GO:0098918",0.0543891221755649,0.0997800439912018,0.450309938012398,0.528494301139772,0.165166966606679,0.999800039992002,0.18856689162366,0.0404112017015243,5
"GO:0099010",0.343531293741252,0.545890821835633,0.549490101979604,0.535692861427714,0.742851429714057,0.999800039992002,0.699800399201597,0.301306958671847,5
"GO:0099055",0.0243951209758048,0.0629874025194961,0.341531693661268,0.525494901019796,0.158568286342731,0.999800039992002,0.0328322784810127,0.0217957059206246,5
"GO:0099056",0.000999800039992002,0.0581883623275345,0.812037592481504,0.639072185562887,0.484103179364127,0.272945410917816,0.00962695547533093,0.00100468854655057,5
"GO:0099059",0,0.0021995600879824,0.0285942811437712,0.00459908018396321,0.0405918816236753,0.0451909618076385,0.0125342734038386,0.000343053173241852,5
"GO:0099060",0.0991801639672066,0.858028394321136,0.390521895620876,0.273545290941812,0.0281943611277744,0.351529694061188,0.219287715086034,0.0131766381766382,5
"GO:0099061",0.0021995600879824,0.0789842031593681,0.371925614877025,0.278544291141772,0.119376124775045,0.111977604479104,0.0657841957480947,0.00132275132275132,5
"GO:0099072",0,0,0.0183963207358528,0.0171965606878624,0.00959808038392321,0.0493901219756049,4e-04,0.000335120643431635,5
"GO:0099092",0.0801839632073585,0.141971605678864,0.821435712857429,0.750849830033993,0.614477104579084,0.375124975004999,0.21875,0.209407665505226,5
"GO:0099171",0.000599880023995201,0.0633873225354929,0.380323935212957,0.0527894421115777,0.0633873225354929,0.126574685062987,0.00241935483870968,0.000355366027007818,5
"GO:0099173",0.00359928014397121,0.0011997600479904,0.0911817636472705,0.139772045590882,0.170165966806639,0.206958608278344,0.00963081861958266,0.00877808988764045,5
"GO:0099175",0.0001999600079984,0.0011997600479904,0.0181963607278544,0.0435912817436513,0.140371925614877,0.180563887222555,0.00122100122100122,0.0032703488372093,5
"GO:0099188",0.0689862027594481,0.0579884023195361,0.847830433913217,0.863427314537093,0.643071385722855,0.999800039992002,0.0569007263922518,0.0927433628318584,5
"GO:0099504",0,0,0.0893821235752849,0.0455908818236353,0.0275944811037792,0.0571885622875425,0.000399361022364217,0.000321646831778707,5
"GO:0099505",0.0333933213357329,0.273545290941812,0.877224555088982,0.817236552689462,0.739852029594081,0.999800039992002,0.0750908356883327,0.0238671739882394,5
"GO:0099509",0.0601879624075185,0.162967406518696,0.648070385922815,0.575884823035393,0.549890021995601,0.324535092981404,0.248022151898734,0.138691322901849,5
"GO:0099523",0.245750849830034,0.337932413517297,0.853229354129174,0.779444111177764,0.826634673065387,0.333933213357329,0.386645341863255,0.503332164152929,5
"GO:0099531",0.000599880023995201,0.0633873225354929,0.380323935212957,0.0527894421115777,0.0633873225354929,0.126574685062987,0.00241935483870968,0.000355366027007818,5
"GO:0099536",0,0.0011997600479904,0.535492901419716,0.240951809638072,0.210357928414317,0.282343531293741,0.00040048057669203,0.000623830318153462,5
"GO:0099537",0,0.00479904019196161,0.663067386522695,0.387722455508898,0.25494901019796,0.354329134173165,0.000397298371076679,0.000314564328405159,5
"GO:0099560",0.719656068786243,0.326534693061388,0.44131173765247,0.516496700659868,0.250149970005999,0.366926614677065,0.582288718156086,0.531118881118881,5
"GO:0099563",0.344331133773245,0.595680863827235,0.667666466706659,0.613077384523095,0.810837832433513,0.999800039992002,0.750200481154771,0.30074653394952,5
