"geneSet","pvals.mean","pvals.median","pvals.meanabs","pvals.meansqr","pvals.maxmean","pvals.sig_n","pvals.ks_orig","pvals.ks_weighted","sim_brain"
"GO:0008021",0.529494101179764,0.157568486302739,0.0015996800639872,0.0015996800639872,0.0023995200959808,0.0031993601279744,0.821162444113264,0.946989776599773,2
"GO:0014069",0.886822635472905,0.123975204959008,0.0013997200559888,0.0013997200559888,0.0017996400719856,0.0015996800639872,0.830316742081448,0.801697530864197,2
"GO:0016079",0.0803839232153569,0.0123975204959008,0.000999800039992002,0.0013997200559888,0.000999800039992002,0.0021995600879824,0.732805335556482,0.752701579384871,2
"GO:0030285",0.494301139772046,0.236352729454109,0.002999400119976,0.0013997200559888,0.00359928014397121,0.0143971205758848,0.680641183723798,0.982630272952854,2
"GO:0030672",0.275544891021796,0.130573885222955,0.00519896020795841,0.00339932013597281,0.00919816036792642,0.00979804039192162,0.627639866617266,0.832773422919,2
"GO:0042734",0.100379924015197,0.19376124775045,0.0015996800639872,0.0015996800639872,0.000599880023995201,0.000599880023995201,0.525797558093738,0.581927710843373,2
"GO:0045211",0.54749050189962,0.666466706658668,0.001999600079984,0.0021995600879824,0.001999600079984,0.0015996800639872,0.766575127500981,0.928319623971798,2
"GO:0048488",0.958608278344331,0.746650669866027,0.0023995200959808,0.0021995600879824,0.00639872025594881,0.00979804039192162,0.972848788638262,0.801084236864053,2
"GO:0048786",0.648870225954809,0.0751849630073985,0.0011997600479904,0.0011997600479904,0.0013997200559888,0.000999800039992002,0.865891472868217,0.960217755443886,2
"GO:0048787",0.609078184363127,0.107378524295141,0.0015996800639872,0.0015996800639872,0.00359928014397121,0.0021995600879824,0.924114021571649,0.977020298736116,2
"GO:0050804",0.946810637872425,0.0471905618876225,0.0013997200559888,0.0013997200559888,0.000999800039992002,0.0013997200559888,0.949552481692433,0.910436432637571,2
"GO:0050808",0.417116576684663,0.234353129374125,0.0011997600479904,0.0013997200559888,0.0015996800639872,0.0013997200559888,0.659451101662157,0.927400468384075,2
"GO:0051963",0.0517896420715857,0.0147970405918816,0.000799840031993601,0.0011997600479904,0.0013997200559888,0.0025994801039792,0.603405315614618,0.539462636439966,2
"GO:0060078",0.015996800639872,0.002999400119976,0.000999800039992002,0.000999800039992002,0.000599880023995201,0.0013997200559888,0.443879711986446,0.403205918618989,2
"GO:0098839",0.526494701059788,0.305538892221556,0.001999600079984,0.001999600079984,0.0027994401119776,0.00419916016796641,0.640868140868141,0.968711403869905,2
"GO:0098918",0.0401919616076785,0.00439912017596481,0.0015996800639872,0.0015996800639872,0.000999800039992002,0.0023995200959808,0.322100313479624,0.844626168224299,2
"GO:0099010",0.326334733053389,0.0699860027994401,0.0015996800639872,0.0017996400719856,0.00479904019196161,0.00959808038392321,0.898842851810377,0.896299010626603,2
"GO:0099055",0.341531693661268,0.745450909818036,0.0023995200959808,0.0023995200959808,0.001999600079984,0.0021995600879824,0.667977970102282,0.788906624102155,2
"GO:0099056",0.140571885622875,0.0353929214157169,0.0011997600479904,0.0011997600479904,0.000599880023995201,0.000599880023995201,0.487128712871287,0.614793856103476,2
"GO:0099059",0.672665466906619,0.822435512897421,0.0011997600479904,0.0015996800639872,0.0031993601279744,0.000599880023995201,0.935923935510542,0.884311277569705,2
"GO:0099060",0.248350329934013,0.0497900419916017,0.0013997200559888,0.0013997200559888,0.0011997600479904,0.0151969606078784,0.628747433264887,0.492460317460317,2
"GO:0099061",0.505898820235953,0.34873025394921,0.0015996800639872,0.0017996400719856,0.0025994801039792,0.0023995200959808,0.681947261663286,0.930424042815974,2
"GO:0099072",0.0595880823835233,0.0615876824635073,0.002999400119976,0.0023995200959808,0.00579884023195361,0.00579884023195361,0.391351351351351,0.508771929824561,2
"GO:0099092",0.121575684863027,0.0013997200559888,0.000999800039992002,0.0011997600479904,0.000599880023995201,0.000599880023995201,0.841741253051261,0.800489596083231,2
"GO:0099171",0.562887422515497,0.0117976404719056,0.000799840031993601,0.0011997600479904,0.00359928014397121,0.000999800039992002,0.843277645186953,0.988244514106583,2
"GO:0099173",0.0555888822235553,0.122375524895021,0.00899820035992801,0.00719856028794241,0.00419916016796641,0.0133973205358928,0.375377643504532,0.688568173186479,2
"GO:0099175",0.0369926014797041,0.213157368526295,0.01499700059988,0.00959808038392321,0.00619876024795041,0.0217956408718256,0.271609538002981,0.588235294117647,2
"GO:0099188",0.421515696860628,0.0251949610077984,0.0011997600479904,0.0011997600479904,0.0023995200959808,0.00539892021595681,0.755707762557078,0.958915365653246,2
"GO:0099504",0.509898020395921,0.0989802039592082,0.0017996400719856,0.0017996400719856,0.0031993601279744,0.0021995600879824,0.930507827415044,0.93369106937524,2
"GO:0099505",0.00359928014397121,0.0023995200959808,0.000999800039992002,0.000999800039992002,0.000399920015996801,0.0011997600479904,0.182387312186978,0.177267131719327,2
"GO:0099509",0.025994801039792,0.00399920015996801,0.0011997600479904,0.0011997600479904,0.0015996800639872,0.00359928014397121,0.425998433829287,0.760525299343376,2
"GO:0099523",0.0025994801039792,0.0487902419516097,0.0011997600479904,0.000399920015996801,0.000799840031993601,0.00719856028794241,0.333612040133779,0.131283755712505,2
"GO:0099531",0.562887422515497,0.0117976404719056,0.000799840031993601,0.0011997600479904,0.00359928014397121,0.000999800039992002,0.843277645186953,0.988244514106583,2
"GO:0099536",0.706458708258348,0.955208958208358,0.0015996800639872,0.0017996400719856,0.0017996400719856,0.000799840031993601,0.868006304176517,0.98646558391338,2
"GO:0099537",0.813437312537493,0.711857628474305,0.0013997200559888,0.0013997200559888,0.0017996400719856,0.000399920015996801,0.88339222614841,0.981545559400231,2
"GO:0099560",0.00399920015996801,0.00639872025594881,0.00359928014397121,0.002999400119976,0.00559888022395521,0.0103979204159168,0.520132835201328,0.365184877440798,2
"GO:0099563",0.136172765446911,0.0513897220555889,0.0013997200559888,0.0015996800639872,0.00459908018396321,0.00599880023995201,0.839251622756777,0.753445065176909,2
"GO:0099572",0.94621075784843,0.123975204959008,0.0013997200559888,0.0013997200559888,0.0015996800639872,0.0015996800639872,0.806306306306306,0.868026163909196,2
"GO:0099634",0.66746650669866,0.00579884023195361,0.001999600079984,0.0015996800639872,0.000799840031993601,0.012997400519896,0.705331705331705,0.580592773041007,2
"GO:0099645",0.0237952409518096,0.0175964807038592,0.00399920015996801,0.001999600079984,0.00499900019996001,0.015996800639872,0.483095416979714,0.405466117558967,2
"GO:1904315",0.676064787042591,0.00799840031993601,0.000999800039992002,0.000999800039992002,0.000599880023995201,0.0011997600479904,0.78524014057009,0.847016419703644,2
"GO:1905606",0.0839832033593281,0.0181963607278544,0.000999800039992002,0.0013997200559888,0.000799840031993601,0.002999400119976,0.699320271891243,0.600481347773766,2
"GO:2000300",0.617676464707059,0.0869826034793041,0.0011997600479904,0.0011997600479904,0.0011997600479904,0.0023995200959808,0.914156004952538,0.869334422213148,2
"SYNGO:metabolism",0.00539892021595681,0.0011997600479904,0.000999800039992002,0.000999800039992002,0.0013997200559888,0.001999600079984,0.182735426008969,0.214917339484814,2
"SYNGO:postsynprocess",0.28494301139772,0.027994401119776,0.0013997200559888,0.0015996800639872,0.0013997200559888,0.0017996400719856,0.471506635441062,0.778466305189775,2
"SYNGO:presynprocess",0.814237152569486,0.869226154769046,0.0013997200559888,0.0013997200559888,0.0013997200559888,0.0015996800639872,0.981257809246147,0.951432129514321,2
"SYNGO:transport",0.00379924015196961,0.0017996400719856,0.000799840031993601,0.000799840031993601,0.0017996400719856,0.0027994401119776,0.312068264932954,0.464414957780458,2
"GO:0007268",0.00879824035192961,0.0031993601279744,0.0637872425514897,0.0399920015996801,0.0561887622475505,0.027994401119776,0.021434460016488,0.107641741988496,3
"GO:0007416",0.0175964807038592,0.0675864827034593,0.0307938412317536,0.0175964807038592,0.025994801039792,0.0101979604079184,0.221667306953515,0.0703835508105971,3
"GO:0008021",0.001999600079984,0.00379924015196961,0.011997600479904,0.010997800439912,0.0125974805038992,0.0123975204959008,0.0267639902676399,0.0552147239263804,3
"GO:0014069",0.0439912017596481,0.116176764647071,0.0931813637272546,0.0549890021995601,0.0877824435112977,0.0231953609278144,0.206,0.157044812272911,3
"GO:0016079",0.131173765246951,0.369126174765047,0.0701859628074385,0.0381923615276945,0.0861827634473105,0.0369926014797041,0.73955773955774,0.366474938373048,3
"GO:0030285",0.0011997600479904,0.00839832033593281,0.00919816036792642,0.00719856028794241,0.00699860027994401,0.00939812037592481,0.0979192166462668,0.102258726899384,3
"GO:0030672",0.0013997200559888,0.002999400119976,0.00979804039192162,0.00939812037592481,0.00859828034393121,0.00939812037592481,0.0316686967113276,0.0432672866963203,3
"GO:0042734",0.0025994801039792,0.00819836032793441,0.111377724455109,0.0619876024795041,0.0797840431913617,0.0383923215356929,0.0257879656160458,0.0268620268620269,3
"GO:0045211",0.0031993601279744,0.00939812037592481,0.0725854829034193,0.0439912017596481,0.0325934813037392,0.0405918816236753,0.0612409347300564,0.0292116846738695,3
"GO:0048488",0.00839832033593281,0.002999400119976,0.0281943611277744,0.023995200959808,0.0307938412317536,0.0403919216156769,0.105134474327628,0.106982441812985,3
"GO:0048786",0.00439912017596481,0.0167966406718656,0.0455908818236353,0.0345930813837233,0.02999400119976,0.0365926814637073,0.0695443645083933,0.0835987261146497,3
"GO:0048787",0.00339932013597281,0.0351929614077185,0.0637872425514897,0.0511897620475905,0.0503899220155969,0.0333933213357329,0.028733306353703,0.0670391061452514,3
"GO:0050804",0.0311937612477504,0.0145970805838832,0.0457908418316337,0.0313937212557489,0.0477904419116177,0.0247950409918016,0.072463768115942,0.165853658536585,3
"GO:0050808",0.0165966806638672,0.0375924815036993,0.0553889222155569,0.0325934813037392,0.0379924015196961,0.0257948410317936,0.0791846334770678,0.0739252711932503,3
"GO:0051963",0.0391921615676865,0.226754649070186,0.0873825234953009,0.0433913217356529,0.0737852429514097,0.0191961607678464,0.224901185770751,0.142403808012693,3
"GO:0060078",0.0493901219756049,0.168366326734653,0.178364327134573,0.129174165166967,0.188962207558488,0.0593881223755249,0.270204081632653,0.227272727272727,3
"GO:0098839",0.00339932013597281,0.0163967206558688,0.030993801239752,0.0207958408318336,0.015996800639872,0.023995200959808,0.0758196721311475,0.0278562777553492,3
"GO:0098918",0.0681863627274545,0.0611877624475105,0.106778644271146,0.0869826034793041,0.105178964207159,0.112977404519096,0.278379462494986,0.227605863192182,3
"GO:0099010",0.0351929614077185,0.00659868026394721,0.0793841231753649,0.0635872825434913,0.0939812037592481,0.999800039992002,0.103970528039296,0.164119066773934,3
"GO:0099055",0.00359928014397121,0.0123975204959008,0.0761847630473905,0.0429914017196561,0.0445910817836433,0.0405918816236753,0.104580462099716,0.0421856167135396,3
"GO:0099056",0.0021995600879824,0.012997400519896,0.110177964407119,0.0549890021995601,0.0673865226954609,0.0375924815036993,0.0303527481542248,0.0150223304912708,3
"GO:0099059",0.002999400119976,0.0207958408318336,0.0731853629274145,0.0513897220555889,0.0497900419916017,0.0385922815436913,0.0500605571255551,0.0661057692307692,3
"GO:0099060",0.0687862427514497,0.127374525094981,0.211757648470306,0.182963407318536,0.206558688262348,0.999800039992002,0.466237942122186,0.291098636728148,3
"GO:0099061",0.0031993601279744,0.0207958408318336,0.0407918416316737,0.0243951209758048,0.021995600879824,0.0251949610077984,0.0899878394811512,0.0198782961460446,3
"GO:0099072",0.025994801039792,0.0549890021995601,0.0375924815036993,0.0317936412717457,0.0427914417116577,0.0303939212157568,0.0956349206349206,0.100279664402717,3
"GO:0099092",0.748050389922016,0.736052789442112,0.332133573285343,0.236152769446111,0.344531093781244,0.103179364127175,0.620283975659229,0.928745928338762,3
"GO:0099171",0.0013997200559888,0.00499900019996001,0.0195960807838432,0.0155968806238752,0.0257948410317936,0.0319936012797441,0.0202061855670103,0.0748079255964416,3
"GO:0099173",0.0303939212157568,0.0737852429514097,0.017996400719856,0.00699860027994401,0.0275944811037792,0.0191961607678464,0.314174757281553,0.0923379174852652,3
"GO:0099175",0.027994401119776,0.0567886422715457,0.00719856028794241,0.00379924015196961,0.000599880023995201,0.016996600679864,0.138528138528139,0.161793372319688,3
"GO:0099188",0.0907818436312737,0.323135372925415,0.121375724855029,0.0845830833833233,0.0435912817436513,0.0995800839832034,0.581349980491611,0.259360374414977,3
"GO:0099504",0.00459908018396321,0.0017996400719856,0.0255948810237952,0.0193961207758448,0.021995600879824,0.0231953609278144,0.0330477356181151,0.0485516115871073,3
"GO:0099505",0.0265946810637872,0.15996800639872,0.23995200959808,0.183363327334533,0.205158968206359,0.999800039992002,0.106260296540362,0.153972153972154,3
"GO:0099509",0.00739852029594081,0.0839832033593281,0.0429914017196561,0.0223955208958208,0.0403919216156769,0.0527894421115777,0.209817893903405,0.101494885916601,3
"GO:0099523",0.434313137372525,0.562887422515497,0.156968606278744,0.102979404119176,0.169366126774645,0.111977604479104,0.632586558044807,0.616023246160232,3
"GO:0099531",0.0013997200559888,0.00499900019996001,0.0195960807838432,0.0155968806238752,0.0257948410317936,0.0319936012797441,0.0202061855670103,0.0748079255964416,3
"GO:0099536",0.00579884023195361,0.00679864027194561,0.0437912417516497,0.0283943211357728,0.0325934813037392,0.0255948810237952,0.0192307692307692,0.0959454034524287,3
